Entity,Continent,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths,Daily cases,Daily deaths,Season
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-10-22,8738.0,34930.0,1064.0,1595,16,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-10-23,9038.0,36519.0,1077.0,1589,13,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-10-24,9831.0,37562.0,1084.0,1043,7,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-10-25,7094.0,37889.0,1094.0,327,10,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-10-26,2257.0,40132.0,1136.0,2243,42,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-10-27,7659.0,42701.0,1161.0,2569,25,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-10-28,11226.0,45461.0,1197.0,2760,36,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-10-29,9946.0,48150.0,1225.0,2689,28,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-10-30,11376.0,51041.0,1254.0,2891,29,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-10-31,12634.0,52844.0,1279.0,1803,25,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-01,7259.0,54069.0,1298.0,1225,19,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-02,5457.0,56496.0,1349.0,2427,51,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-03,7910.0,60537.0,1412.0,4041,63,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-04,11066.0,64591.0,1466.0,4054,54,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-05,13203.0,68345.0,1518.0,3754,52,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-06,11131.0,72184.0,1576.0,3839,58,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-07,13849.0,74485.0,1632.0,2301,56,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-08,8702.0,75160.0,1665.0,675,33,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-10,8826.0,83366.0,1851.0,4390,80,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-11,11068.0,87311.0,1898.0,3945,47,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-12,10830.0,90725.0,1970.0,3414,72,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-13,8885.0,94937.0,2055.0,4212,85,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-14,12413.0,97435.0,2091.0,2498,36,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-15,6450.0,98251.0,2130.0,816,39,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-17,7934.0,106598.0,2413.0,4828,131,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-18,11611.0,110536.0,2530.0,3938,117,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-19,9949.0,114435.0,2649.0,3899,119,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-20,10311.0,118418.0,2778.0,3983,129,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-21,9786.0,120697.0,2820.0,2279,42,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-22,5729.0,121820.0,2880.0,1123,60,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-24,7244.0,129348.0,3226.0,4382,157,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-25,10474.0,133060.0,3367.0,3712,141,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-26,8820.0,136628.0,3529.0,3568,162,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-27,9093.0,139955.0,3680.0,3327,151,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-28,9179.0,141747.0,3749.0,1792,69,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-11-29,4928.0,142486.0,3814.0,739,65,Autumn
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-01,6825.0,148775.0,4188.0,3475,153,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-02,9056.0,151913.0,4347.0,3138,159,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-03,8478.0,155193.0,4503.0,3280,156,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-04,9082.0,158807.0,4650.0,3614,147,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-05,9530.0,160844.0,4729.0,2037,79,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-06,5986.0,161421.0,4797.0,577,68,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-08,6260.0,168165.0,5156.0,3980,146,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-09,9715.0,171493.0,5283.0,3328,127,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-10,8578.0,174568.0,5405.0,3075,122,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-11,8470.0,177665.0,5562.0,3097,157,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-12,8587.0,178952.0,5626.0,1287,64,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-13,4407.0,179449.0,5688.0,497,62,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-18,6825.0,190027.0,6496.0,1739,157,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-19,6190.0,191029.0,6551.0,1002,55,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-20,4213.0,191195.0,6609.0,166,58,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-22,4304.0,194271.0,6879.0,1799,114,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-23,6233.0,195886.0,6978.0,1615,99,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-26,2072.0,197384.0,7123.0,1498,145,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-27,2973.0,197716.0,7164.0,332,41,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-28,2809.0,198053.0,7251.0,337,87,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-29,2367.0,199491.0,7405.0,1438,154,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-30,8076.0,201220.0,7515.0,1729,110,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2020-12-31,8473.0,202266.0,7576.0,1046,61,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-01,5738.0,202540.0,7604.0,274,28,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-02,2447.0,202880.0,7644.0,340,40,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-03,2562.0,203051.0,7678.0,171,34,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-04,2650.0,204080.0,7835.0,1029,157,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-05,10762.0,205390.0,7902.0,1310,67,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-06,11436.0,206392.0,7961.0,1002,59,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-07,10086.0,207259.0,8017.0,867,56,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-08,9908.0,208012.0,8078.0,753,61,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-09,9868.0,208406.0,8097.0,394,19,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-10,5908.0,208511.0,8126.0,105,29,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-11,1629.0,209131.0,8232.0,620,106,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-12,7799.0,209881.0,8279.0,750,47,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-13,9642.0,210416.0,8349.0,535,70,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-14,7565.0,210951.0,8396.0,535,47,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-15,7431.0,211503.0,8457.0,552,61,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-16,8849.0,211736.0,8474.0,233,17,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-17,4628.0,211813.0,8483.0,77,9,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-18,1194.0,212383.0,8565.0,570,82,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-19,7959.0,212927.0,8614.0,544,49,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-20,7920.0,213409.0,8651.0,482,37,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-21,8052.0,213864.0,8741.0,455,90,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-22,7672.0,214430.0,8799.0,566,58,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-23,9786.0,214696.0,8811.0,266,12,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-24,4479.0,214817.0,8820.0,121,9,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-25,1207.0,215589.0,8880.0,772,60,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-26,13539.0,216416.0,8916.0,827,36,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-27,15651.0,217014.0,8944.0,598,28,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-28,13276.0,217574.0,8973.0,560,29,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-29,12297.0,218269.0,9008.0,695,35,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-30,13582.0,218618.0,9028.0,349,20,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-01-31,4532.0,218748.0,9045.0,130,17,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-01,1961.0,219580.0,9142.0,832,97,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-02,11569.0,220547.0,9178.0,967,36,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-03,11452.0,221266.0,9218.0,719,40,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-04,9875.0,222149.0,9272.0,883,54,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-05,10540.0,223059.0,9302.0,910,30,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-12,11813.0,229010.0,9594.0,5951,292,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-15,1852.0,230747.0,9671.0,1737,77,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-16,11085.0,232096.0,9703.0,1349,32,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-17,11603.0,233342.0,9744.0,1246,41,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-18,11544.0,234428.0,9786.0,1086,42,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-19,10922.0,235891.0,9821.0,1463,35,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-20,13301.0,236439.0,9839.0,548,18,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-21,5695.0,236666.0,9854.0,227,15,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-22,2792.0,238591.0,9933.0,1925,79,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-23,13693.0,240391.0,9978.0,1800,45,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-24,13025.0,242124.0,10026.0,1733,48,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-25,12038.0,243946.0,10079.0,1822,53,Winter
Bulgaria,Europe,13,7.45,4.0,9828.1,7075991,44,21,2021-02-26,12639.0,245627.0,10128.0,1681,49,Winter
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-12,4162.0,117.0,1.0,0,0,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-15,2568.0,252.0,1.0,135,0,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-16,12753.0,415.0,4.0,163,3,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-17,6446.0,478.0,6.0,63,2,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-18,9370.0,657.0,11.0,179,5,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-19,12305.0,800.0,11.0,143,0,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-20,10963.0,943.0,15.0,143,4,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-21,12069.0,1277.0,19.0,334,4,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-22,9941.0,1469.0,22.0,192,3,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-23,8370.0,2088.0,29.0,619,7,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-24,17915.0,2790.0,33.0,702,4,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-25,22727.0,3251.0,42.0,461,9,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-26,13814.0,4042.0,57.0,791,15,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-27,9041.0,4682.0,66.0,640,9,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-28,16804.0,5576.0,82.0,894,16,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-29,22987.0,6280.0,96.0,704,14,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-30,15270.0,7398.0,125.0,1118,29,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-03-31,15433.0,8527.0,152.0,1129,27,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-01,14795.0,9560.0,175.0,1033,23,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-02,17733.0,11284.0,224.0,1724,49,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-03,21399.0,12437.0,277.0,1153,53,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-04,16906.0,12978.0,360.0,541,83,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-05,12814.0,15756.0,435.0,2778,75,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-06,12021.0,16563.0,520.0,807,85,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-07,5164.0,17872.0,581.0,1309,61,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-08,19999.0,19141.0,648.0,1269,67,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-09,13333.0,20654.0,771.0,1513,123,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-10,16073.0,22059.0,867.0,1405,96,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-11,13276.0,23316.0,986.0,1257,119,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-12,17549.0,24299.0,1095.0,983,109,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-13,15275.0,25680.0,1225.0,1381,130,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-14,17508.0,27035.0,1361.0,1355,136,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-15,12753.0,28209.0,1515.0,1174,154,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-16,19889.0,30809.0,1718.0,2600,203,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-17,20076.0,32814.0,1844.0,2005,126,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-18,20356.0,34356.0,1987.0,1542,143,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-19,21292.0,35633.0,2145.0,1277,158,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-20,10229.0,37658.0,2291.0,2025,146,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-21,10300.0,39402.0,2484.0,1744,193,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-22,42314.0,41663.0,2679.0,2261,195,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-23,22725.0,43299.0,2850.0,1636,171,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-24,25191.0,44919.0,3030.0,1620,180,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-25,24163.0,46371.0,3217.0,1452,187,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-26,23237.0,48033.0,3374.0,1662,157,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-27,26197.0,49616.0,3559.0,1583,185,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-28,21095.0,51150.0,3756.0,1534,197,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-29,24813.0,52865.0,4000.0,1715,244,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-04-30,26836.0,54457.0,4179.0,1592,179,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-01,30472.0,56343.0,4381.0,1886,202,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-02,29314.0,57926.0,4529.0,1583,148,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-03,31209.0,60504.0,4669.0,2578,140,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-04,21924.0,61957.0,4911.0,1453,242,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-05,23158.0,63215.0,5081.0,1258,170,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-06,31032.0,64694.0,5240.0,1479,159,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-07,31660.0,66201.0,5387.0,1507,147,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-08,29611.0,67674.0,5540.0,1473,153,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-09,36550.0,68918.0,5704.0,1244,164,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-10,26065.0,70091.0,5822.0,1173,118,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-11,24109.0,71264.0,5956.0,1173,134,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-12,23939.0,72419.0,6107.0,1155,151,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-13,27304.0,73568.0,6210.0,1149,103,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-14,30716.0,74781.0,6331.0,1213,121,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-15,33158.0,75959.0,6452.0,1178,121,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-16,33508.0,77206.0,6571.0,1247,119,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-17,30475.0,78332.0,6661.0,1126,90,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-18,22718.0,79411.0,6753.0,1079,92,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-19,16524.0,80493.0,6828.0,1082,75,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-20,35155.0,81575.0,6950.0,1082,122,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-21,4605.0,82742.0,7046.0,1167,96,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-22,25553.0,83947.0,7144.0,1205,98,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-23,26703.0,85151.0,7238.0,1204,94,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-24,27301.0,86106.0,7326.0,955,88,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-25,23180.0,87119.0,7420.0,1013,94,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-26,20522.0,88090.0,7512.0,971,92,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-27,27941.0,88989.0,7606.0,899,94,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-28,54304.0,89976.0,7717.0,987,111,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-29,11214.0,90909.0,7797.0,933,80,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-30,37828.0,91681.0,7857.0,772,60,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-05-31,31554.0,92479.0,7906.0,798,49,Spring
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-01,30087.0,93288.0,7952.0,809,46,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-02,28332.0,93960.0,8008.0,672,56,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-03,31676.0,94641.0,8062.0,681,54,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-04,35180.0,95269.0,8126.0,628,64,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-05,39392.0,95947.0,8166.0,678,40,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-06,37779.0,96475.0,8228.0,528,62,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-07,28545.0,97178.0,8269.0,703,41,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-08,33319.0,97779.0,8313.0,601,44,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-09,25578.0,98241.0,8347.0,462,34,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-10,33536.0,98720.0,8382.0,479,35,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-11,39241.0,99159.0,8413.0,439,31,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-12,43600.0,99595.0,8442.0,436,29,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-13,41828.0,100043.0,8470.0,448,28,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-14,38852.0,100404.0,8489.0,361,19,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-15,30700.0,100763.0,8497.0,359,8,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-16,33254.0,101087.0,8521.0,324,24,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-17,37751.0,101491.0,8542.0,404,21,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-18,40959.0,101877.0,8555.0,386,13,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-19,44123.0,102314.0,8580.0,437,25,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-20,43218.0,102762.0,8609.0,448,29,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-21,32660.0,103078.0,8626.0,316,17,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-22,28677.0,103418.0,8646.0,340,20,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-23,38751.0,103767.0,8670.0,349,24,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-24,35781.0,104087.0,8700.0,320,30,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-25,39713.0,104463.0,8723.0,376,23,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-26,39880.0,104629.0,8730.0,166,7,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-27,42072.0,104878.0,8739.0,249,9,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-28,36390.0,105193.0,8749.0,315,10,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-29,44980.0,105830.0,8768.0,637,19,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-06-30,48468.0,106097.0,8780.0,267,12,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-07-03,37502.0,106962.0,8813.0,865,33,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-07-04,29208.0,107185.0,8821.0,223,8,Summer
Canada,North America,-1,2.5,2.54,46194.7,36708083,41,17,2020-07-05,25971.0,107394.0,8823.0,209,2,Summer
